"AT1G11590.1",5367.3543521671,11584.0584731355,10204.8709320843,4164.43877005491,4466.07570525034,5192.03203334598
"AT1G11593.1",8526.30434015642,14899.2145951827,16655.8832874812,3292.49613665095,4206.16978438694,4281.9320450134
"AT1G11810.1",0,0,0,0,0,0
"AT1G11905.1",0,0,0,0,0,0
"AT1G12180.1",0,0,0,0,0,0
"AT1G13608.1",22.8850193179045,35.16287783249,49.7105751736883,3.39607646895405,14.6100961432088,2.52571689639013
"AT1G13609.1",0,0,0,0,0,0
"AT1G13900.1",16640.6783325906,26407.3212522,25301.2624612595,12481.4300425234,15604.3516333756,14628.9522638916
"AT1G14210.1",0,0,0,0,0,0
"AT1G14230.1",0,0,0,0,0,0
"AT1G14580.1",1502.23805379673,2541.57280973238,1961.43726613896,1162.30717149952,1709.38124875543,1858.92763574314
"AT1G15757.1",0,0,0,0,0,0
"AT1G15760.1",1054.3455328606,1173.03360449187,1178.85078269032,1123.25229210655,800.479478162122,628.061601569013
"AT1G15770.1",101.347942693577,26.7237871526924,31.2466472520326,119.71169553063,89.1984817164325,105.238204016255
"AT1G16290.1",0,0,0,0,0,0
"AT1G16400.1",1278.29179332867,2142.12251755529,2103.46748092093,91.6940646617594,128.415055574519,57.249582984843
"AT1G16410.1",491.21059321645,466.963017615467,1149.02443758611,21.2254779309628,9.99638157166916,27.7828858602914
"AT1G17250.1",2105.42177724721,3427.67733111112,3329.1882344893,1383.90116109878,1441.78580360613,1400.08906623226
"AT1G17310.1",9.80786542195907,15.4716662462956,0,18.6784205792473,0,10.1028675855605
"AT1G17430.1",16617.7933132726,27376.4101652634,27052.4950095212,11752.1226208155,14405.5547972038,15786.5725080704
"AT1G17770.1",7140.9433493047,9967.97260795426,10052.8986022676,748.834861404368,827.39281316277,652.476864900784
"AT1G17820.1",21135.9499843218,32273.8957897726,31324.7638701627,17805.6289267261,21660.6209609499,21868.4987945779
"AT1G17840.1",337429.80197708,497844.463443073,460179.31619572,281672.280373283,274261.493752744,260243.975664614
"AT1G17860.1",4892.49020132058,7071.95798967039,9121.18039329789,3801.90760699406,4893.61325554635,4794.6525749806
"AT1G17950.1",725.782041224971,1091.45572792049,823.775245735406,328.570398371304,581.328036013991,549.764377780918
"AT1G18250.1",1843.8786993283,2687.85038151553,1928.77031673911,946.656315720942,1212.63797988633,1323.47565370843
"AT1G18350.1",1481.80500083432,2206.82221276707,2587.79051332743,815.058352548972,775.104048018654,849.482782819214
"AT1G18590.1",0,0,0,0,0,0
"AT1G19140.1",6170.78199464925,7759.74388007389,7965.05444497269,3494.56268655372,3815.54195066326,3747.32196861082
"AT1G19160.1",1163.04937462065,1270.08314730954,1451.5487950717,167.256766095987,119.18762643144,154.068730679798
"AT1G19640.1",21255.2790136223,25487.460368102,26356.5469570895,6056.90238237955,5276.55156498413,4490.72464178165
"AT1G20140.1",6954.59390628748,9827.3210966243,9098.45555893278,5299.5773298028,5925.54741471404,5993.52619513378
"AT1G20470.1",0,0,0,0,0,0
"AT1G20500.1",6694.68547260556,9454.59459159991,7797.45879152997,2092.83212399293,2778.22512449544,3265.75194703244
"AT1G20680.1",36074.146344084,58681.2170419726,54650.3860438051,34668.8466333174,38263.0728466352,41571.6163033173
"AT1G20690.1",3325.68370016262,5152.06486001643,5049.17413549891,3338.34316898183,3781.7080438053,4078.19088203793
"AT1G20730.1",16018.6962004146,24059.8475281029,19283.4422609476,11636.6560208711,13486.6566450389,14634.0036976844
"AT1G20880.1",6330.97712987458,9498.19656011219,8858.42449595126,6489.90213217119,8080.92107205163,9098.47416642938
"AT1G20910.1",1758.87719900466,2752.55007672732,2251.17890429417,1244.66202587166,1281.07474603083,1354.62616209724
"AT1G20940.1",1172.85724004261,1860.81949489537,1920.24850385219,984.862175996675,923.511866736512,801.494161787801
"AT1G21440.1",19402.4097709905,25621.0793038655,27771.1678963179,9050.54378976255,8757.59920921077,9098.47416642938
"AT1G21670.1",0,0,0,0,0,0
"AT1G21790.1",1617.48047250475,2000.06449111203,2043.8147907125,1186.92872589944,1313.37074803161,1327.68518186908
"AT1G22015.1",4281.95057880363,7270.27662064563,7946.59051705103,930.52495249341,850.461386020468,871.372329254595
"AT1G22040.1",4096.4184579049,5962.217565277,6209.56099026758,3250.04518078903,4097.74749195576,4185.95480295058
"AT1G22180.1",1452.38140456844,2458.5884180477,2958.48937390836,1085.04643183082,1394.87970546214,1385.77667048605
"AT1G22420.1",3383.71357057588,4142.18700866732,4380.21182387585,458.470323308797,522.118699012566,596.069187548071
"AT1G22460.1",804.244964600644,1136.46421154608,863.543705874357,409.227214508963,651.302707015675,489.147172267555
"AT1G22590.1",0,0,0,0,0,0
"AT1G23320.1",219.859649875582,268.644386640223,299.68375318995,48.3940896825952,17.6859058575685,0.841905632130044
"AT1G23360.1",1284.83037027664,1686.41162084622,1894.68306519143,1200.51303177526,1103.44673502656,1140.78213153621
"AT1G23980.1",1009.39281634329,1634.37056165413,1810.88523847007,770.90935845257,1031.1652067391,959.77242062825
"AT1G24030.1",3020.82254996339,4642.90638900198,4678.47527491798,2232.92027833729,2716.70893020824,2588.01791316775
"AT1G26797.1",0,0,0,0,0,0
"AT1G26799.1",0,0,0,0,0,0
"AT1G27000.1",8532.84291710439,13044.0211607405,12170.5691046667,7171.66448331372,8679.93501392319,9074.90080872974
"AT1G27080.1",28667.5733062679,40051.9243663194,39326.7461709787,15739.9654144848,20658.6759464972,20243.6209245669
"AT1G27130.1",14006.449144676,20408.5342939772,19666.9238408589,14642.1836958954,17283.743737416,17040.1699943121
"AT1G27560.1",43951.4969221541,66923.3956059082,69055.0904269922,56068.3734833141,60171.296489591,59479.7910043554
"AT1G27600.1",9281.50997764727,13982.1667413113,14301.0223263962,9327.3240219823,10087.1179582428,10053.1951532648
"AT1G27730.1",466.690929661552,438.832715349475,426.0906443459,626.576108522022,1180.34197788555,562.392962262869
"AT1G28050.1",2992.21627581601,3860.8839860074,4276.52976708501,3127.78642790668,3487.19926365536,4534.50373465241
"AT1G28450.1",1941.9573535479,2457.1819029344,2458.54301787584,100.184255834145,91.5053390022023,89.2419970057846
"AT1G28460.1",635.05928607185,668.09467881731,724.35409538803,23.7725352826784,33.0649544293672,42.0952816065022
"AT1G29080.1",3478.52293632148,5468.53076050884,5344.5969822454,2618.37495756357,2599.05920863398,2879.31726188475
"AT1G29730.1",357.169765783009,369.913474797795,276.958918824835,267.441021930132,312.194686007514,308.979366991726
"AT1G29960.1",1693.49142952493,2333.40857296404,2941.44574813453,1529.9324492638,1757.056299328,1807.5713921832
"AT1G30090.1",4470.75198817634,7267.46359041903,7480.73141256618,3682.19591146343,5320.38185341376,5016.0737562308
"AT1G30530.1",212934.479565561,279432.357559231,263725.963713599,165592.6886262,121747.469066216,112324.523721894
"AT1G31140.1",0,0,0,0,0,0
"AT1G31290.1",65834.4793227817,92092.9835584046,75251.8686979294,40672.260811311,52062.6931301101,55373.8172364572
"AT1G31630.1",56.3952261762646,101.269088157571,92.3196396082783,58.5823190894574,62.2851467157847,93.4515251664348
"AT1G31640.1",15.5291202514352,33.7563627191904,144.870819077606,84.0528926066128,32.2960020007773,85.0324688451344
"AT1G32120.1",13776.7816293785,20819.2367070607,20638.4105099676,13631.0019272643,13657.3640841858,14354.4910278172
"AT1G32375.1",60.4818367687476,101.269088157571,19.8842300694753,39.0548793929716,34.6028592865471,37.0438478137219
"AT1G32583.1",0,0,0,0,0,0
"AT1G32900.1",10728.9874495047,15058.1508029855,12843.7923227332,6934.78814960417,4829.79020397338,4047.88227928125
"AT1G34060.1",2229.65473925869,3081.67461323942,3174.37530037695,2880.72186479027,3267.27886907863,3274.17100335374
"AT1G34170.1",2152.82646012002,3415.01869509143,3689.94498003549,310.740996909296,442.916598867803,335.920347219887
"AT1G34180.1",3824.25019244554,4919.989866322,5000.88386247304,2476.58876498474,2617.51406692014,2534.97785834356
"AT1G34390.1",2368.59949940311,3893.23383361329,4367.42910454547,2104.71839163427,1973.90088419036,2135.07268308179
"AT1G34410.1",1632.19227063769,2870.69734624448,3431.44998913231,1005.2386348104,989.641775595246,1115.52496257231
"AT1G34650.1",1800.56062704799,3167.4720351507,2691.47257011827,131.597963171969,118.41867400285,146.491579990628
"AT1G34720.1",0,0,0,0,0,0
"AT1G35183.1",1.63464423699318,0,0,0,0,0
"AT1G35240.1",529.62473278579,940.958610797432,1055.28449583001,530.636948274071,681.291851730682,901.680932011277
"AT1G35520.1",1496.51679896725,1942.39737146675,2742.60344743977,1496.8207036915,1570.20085918065,1728.43226276298
"AT1G35580.1",22643.0919708295,34269.7407355447,34830.0695709817,14680.3895561711,17109.9604885546,16231.0986818351
"AT1G35630.1",4.90393271097953,0,21.304532217295,58.5823190894574,9.99638157166916,13.4704901140807
"AT1G35660.1",11271.6893361865,18525.210557269,16707.0141648027,9152.42608383117,11995.657886003,12418.1080739181
"AT1G36070.1",5725.34144006861,8299.84568358094,8635.43705874357,5230.80678130648,6717.56841616167,6863.21471312411
"AT1G42470.1",10975.0014071722,18665.862068599,17184.2356864701,9821.45314821512,13524.3353140398,13266.7489511052
"AT1G43020.1",462.604319069069,869.226340019152,974.327273404291,348.09783806779,347.566497722651,318.240328945156
"AT1G43640.1",1383.72634661473,2071.79676189031,2156.01866039025,1008.63471127935,1328.74979660341,1264.54225945933
"AT1G43770.1",2653.84491875842,4101.39807038163,4455.48783771029,2991.09435003128,3537.1811715137,3909.80975561192
"AT1G43800.1",34808.9317046512,83777.6662085773,54025.4530987645,11116.2073020038,8708.38625378101,8216.99896958923
"AT1G44090.1",0,0,0,0,0,0
"AT1G44130.1",10885.0959741376,16826.1403004031,15060.8839754797,787.88974079734,740.501188732107,711.410259149887
"AT1G44750.1",7158.10711379313,11591.091048702,9971.94137984187,5235.90089600991,6320.02001058068,6851.42803427429
"AT1G44760.1",9853.63546059488,13010.2647980213,15079.3479034014,8769.5184619566,10217.8398711031,9929.43502534173
"AT1G45191.1",8466.63982550616,15129.8830737638,14586.503058108,7096.10178187949,7175.86406360127,7734.58704237871
"AT1G45248.1",446.257876699138,922.673914324537,1018.3566399867,606.199649708298,670.526517730423,629.745412833273
"AT1G46408.1",0,0,0,0,0,0
"AT1G47490.1",1448.29479397596,2285.58705911185,1978.48089191279,1530.78146838104,1512.5294270364,1452.28721542433
"AT1G47760.1",917.035416953173,1416.3607190927,1309.51858028973,212.254779309628,322.960020007773,362.861327448049
"AT1G48150.1",72.7416685461964,92.8299974777736,83.7978267213603,64.525452910127,69.2057185730941,101.870581487735
"AT1G48390.1",0,0,0,0,0,0
"AT1G48410.1",0,0,0,0,0,0
"AT1G48910.1",1264.39731731422,1980.37327952584,1710.04378597488,128.201886703015,160.711057575296,103.554392751995
"AT1G49290.1",2573.74735114576,3310.93657670726,4314.87792507615,264.044945461178,273.747064578017,234.049765732152
"AT1G49490.1",2238.64528256216,2613.30508051066,3121.82412090763,1069.76408772053,1162.65607202798,1843.7733343648
"AT1G49600.1",5276.63159701398,7907.42796697035,8439.43536234445,4245.09558619256,4741.36067468554,4616.16858096903
"AT1G49640.1",7159.74175803012,9515.07474147179,9197.87670928016,2920.62576330048,2508.32282206037,2402.79867409914
"AT1G49860.1",16272.8833792671,25096.4491666048,23446.347856207,9245.81818672741,8526.1445282052,8676.67944473223
"AT1G51000.1",2243.54921527314,3274.36718376147,4036.49870410349,1467.10503458815,2173.82851562375,2477.72827535872
"AT1G51010.1",0,0,0,0,0,0
"AT1G51300.1",0,0,0,0,0,0
"AT1G51355.1",0,0,0,0,0,0
"AT1G51840.1",4.90393271097953,21.097726699494,7.10151073909833,0,0,0
"AT1G52460.1",237.023414364011,436.019685122876,261.335595198819,481.393839474237,439.071836724853,557.341528470089
"AT1G53520.1",2875.339212871,3672.41096082525,4857.43334554326,2105.56741075151,3155.78076693309,3347.41679334905
"AT1G54170.1",0,0,0,0,0,0
"AT1G54280.1",0,0,0,0,0,0
"AT1G54570.1",326.928847398636,395.230746837187,366.437954137474,356.588029240175,400.624215295356,459.680475143004
"AT1G54575.1",4616.23532526873,6707.67057532579,6570.31773581377,6174.06702055847,5434.18681284507,5277.06450219111
"AT1G54760.1",0,0,0,0,0,0
"AT1G55050.1",1390.2649235627,2154.78115357499,2005.46663272137,1000.99353922421,1041.16158831077,1298.21848474453
"AT1G55130.1",0,0,0,0,0,0
"AT1G55560.1",3815.25964914208,4015.60064847036,6098.77742273765,3030.14922942425,3018.1382822155,2860.79533797789
"AT1G55650.1",1244.78158647031,2289.80660445175,2587.79051332743,236.876333709545,270.671254863657,255.939312167533
"AT1G55730.1",5230.86155837817,9491.1639845457,8632.59645444793,4880.16188588697,5935.54379628571,5742.63831675903
"AT1G55910.1",16494.3776733797,22113.2306112963,21825.7831055448,10390.2959567649,10706.8936156863,9748.42531443377
"AT1G55920.1",16906.3080211019,23733.5360218174,22169.4962253172,14680.3895561711,15568.2108692318,16086.2909131087
"AT1G55950.1",20.4330529624147,11.2521209063968,9.94211503473766,84.0528926066128,96.1190535737419,41.2533759743721
"AT1G56233.1",0,0,0,0,0,0
"AT1G57590.1",281.976130881323,343.189687645102,271.277710233556,334.513532191974,480.595267868709,327.501290898587
"AT1G57800.1",7896.96630891404,11802.0683156969,11975.9877104154,1953.59298876582,2711.32626320811,2544.23882029699
"AT1G57820.1",15386.9062028168,22064.0025823308,20571.65630902,10813.9564962669,13564.3208403265,13330.7337791471
"AT1G59670.1",57.2125482947612,59.0736347585832,69.5948052431636,35.6588029240175,40.7544787152666,28.6247914924215
"AT1G59800.1",153.656558277359,203.944691428442,291.161940303031,188.48224402695,153.790485717987,155.752541944058
"AT1G59810.1",0,0,0,0,0,0
"AT1G59890.1",5801.35239708879,9945.46836614147,10017.3910485721,4810.54231827341,6172.38114429141,6078.55866397891
"AT1G59930.1",1239.87765375933,2358.72584500343,2170.22168186845,532.334986508548,758.187094589676,842.747537762174
"AT1G60040.1",3037.16899233332,5010.00683357317,5523.55505287068,1970.57337111059,2339.15328777058,2689.04658902336
"AT1G60220.1",7301.95580664853,10433.5291104564,10382.4087005618,6102.74941471043,7211.23587531641,6986.1329354151
"AT1G60400.1",904.775585175724,1450.11708181189,1650.39109576645,256.403773406031,251.447444148909,203.741162975471
"AT1G60410.1",240.292702837997,433.206654896277,426.0906443459,187.633224909711,292.970875292765,260.148840328183
"AT1G60440.1",5836.49724818414,10319.6013862792,10200.6100256408,6374.43553222675,7639.542378041,7876.86909420869
"AT1G60740.1",863.909479250895,859.380734226055,1425.98335641094,361.682143943606,416.003263867155,329.185102162847
"AT1G60880.1",0,0,0,0,0,0
"AT1G60920.1",11.4425096589522,73.1387858915792,65.3338987997046,35.6588029240175,10.7653340002591,20.205735171121
"AT1G60970.1",169.185678528794,331.937566738705,336.611609033261,88.2979881928053,156.097343003757,133.862995508677
"AT1G61090.1",5825.87206064369,9643.06761678205,8933.7005097857,4371.5994346611,5554.1433917051,6315.97605223959
"AT1G61097.1",1820.9936800104,3527.5399041554,3360.43488174133,1473.89718752606,2141.53251362297,2054.24974239731
"AT1G61330.1",3673.04560052367,5581.05196957281,6067.53077548561,228.38614253716,301.429352007255,230.682143203632
"AT1G61800.1",88346.7997546518,91107.0164639815,74702.2117667232,41796.3621225347,20121.1781989128,11721.0102105145
"AT1G62000.1",854.918935947432,991.593154876217,1092.21235167332,922.883780438263,1058.84749416834,1285.58990026258
"AT1G62220.1",10.6251875404557,8.4390906797976,17.043625773836,0,6.92057185730942,6.73524505704035
"AT1G62225.1",0,0,0,0,0,0
"AT1G62305.1",3105.00672816854,3810.24944192861,4108.93411364229,2639.60043549454,3057.35485607358,2976.1364095797
"AT1G62333.1",223066.004546445,222689.318343386,200619.098681676,65299.7583450485,105935.500277121,115054.823686892
"AT1G62340.1",15049.3521678777,17660.2037625898,16707.0141648027,8918.09680747334,9850.28061023707,12008.9419367029
"AT1G62660.1",4121.7554435783,5381.32682348427,6733.65248281304,5873.51425305603,7175.09511117268,6212.42165948759
"AT1G62790.1",21282.2506435327,32019.3165542654,31657.1145727525,19153.8712849008,22425.7286273969,21400.3992631136
"AT1G62800.1",27515.9664413062,39077.2093928028,40489.973630043,21345.1896264935,23882.8934795748,24363.0651825792
"AT1G63010.1",15484.1675349179,22862.903166685,20817.3685805928,15706.0046497952,16534.7840719694,16119.9671383939
"AT1G63020.1",13946.7846300258,24944.5455343684,23078.4895999218,12258.1380146896,15890.401936811,15438.0235763686
"AT1G63055.1",18490.2782867483,30228.822815035,31809.0869025692,15012.3560310114,20406.4595499197,20368.2229581221
"AT1G63090.1",12025.2603294403,21961.3269790599,18796.2786242455,8918.09680747334,10216.3019662459,9359.46491238969
"AT1G63220.1",0,0,0,0,0,0
"AT1G63690.1",82341.1168279389,129483.781330361,134383.308018106,59333.7010082135,97084.8578240508,98135.8881036064
"AT1G63960.1",233.754125890024,184.253479842248,335.191306885441,297.156691033479,285.281351006866,329.185102162847
"AT1G64410.1",1624.01904945272,3236.39127570238,2887.47426651738,1990.94982992431,2526.00872791794,2785.86573671831
"AT1G64610.1",2411.91757168343,4685.10184240097,4569.11200953587,2794.12191483195,3457.21011894035,3245.54621186132
"AT1G64630.1",8520.58308532694,12314.039816938,10077.0437387805,4507.44249341926,6133.93352286191,6639.26781497752
"AT1G64750.1",5825.05473852519,8305.47174403413,9996.08651635481,5053.36178580363,5940.15751085725,5638.2420183749
"AT1G64900.1",12665.2235482231,18547.7147990818,18874.3952423755,9962.39032167671,10959.8789646923,10815.9616559747
"AT1G65060.1",195723.31039426,266543.053060954,218005.017273136,102575.942687405,89083.138852144,91567.3403617278
"AT1G65300.1",8111.10470396015,11609.3757451749,11963.204991085,753.928976107799,769.721381018525,942.092402353519
"AT1G65330.1",1415.60190923609,901.576187625043,1366.33066620252,106.976408772053,66.8988612873244,115.341071601816
"AT1G65360.1",961.988133470485,1600.61419893494,1880.48004371324,231.782219006114,182.241725575815,244.152633317713
"AT1G65770.1",6502.61477475886,9716.20640267363,10284.4078523622,314.986092495488,111.498102145541,133.862995508677
"AT1G65860.1",700.445055551577,742.639979822188,920.355791787144,173.199899916657,67.6678137159143,88.4000913736546
"AT1G66630.1",1219.44460079691,1969.12115861944,1583.63689481893,40.7529176274486,32.2960020007773,69.0362618346636
"AT1G66855.1",0,0,0,0,0,0
"AT1G67390.1",551.692429985198,867.819824905853,992.791201325946,73.0156440825121,36.9097165723169,40.4114703422421
"AT1G67500.1",3491.60009021743,6142.25149977935,5374.42332734962,2541.96323701211,3939.34329166624,4201.95100996105
"AT1G67820.1",9150.73843868781,12294.3486053518,17749.5159413024,7038.36848190727,8358.51289877259,9578.36037674351
"AT1G67830.1",20026.0265474034,30054.4149409858,30702.6715294177,12385.4908822754,15159.8971296506,14883.2077647949
"AT1G68340.1",1849.59995415778,2797.5585603529,3226.92647984628,1668.32256537368,1840.10316161571,1778.10469505865
"AT1G68725.1",156815.508265348,173822.763762018,121586.38566625,33003.0711252955,60778.7689081771,53928.2652660899
"AT1G69520.1",1174.4918842796,2222.29387901337,2114.82989810348,886.375958397007,832.00652773431,931.989534767958
"AT1G69530.1",24770.5814452761,14546.1793017445,20467.9742522292,20705.0292120956,16987.6970524088,15565.1513268202
"AT1G69828.1",0,0,0,0,0,0
"AT1G69860.1",998.767628802832,1513.41026191037,1958.59666184332,1096.08368035492,1500.22618817896,1540.68730679798
"AT1G69900.1",3567.61104723761,6254.77270884332,6452.43265754474,1227.68164352689,2466.79939091651,2308.50524330058
"AT1G70380.1",2005.70847879063,2872.10386135778,2989.7360211604,1890.76557409017,2124.61556019399,2001.20968757311
"AT1G70440.1",2333.45464830776,3457.21414849042,3111.88200587289,2454.51426793654,2696.7161670649,2680.62753270206
"AT1G70560.1",141.39672649991,263.018326187025,224.407739355507,89.1470073100438,67.6678137159143,74.0876956274438
"AT1G70580.1",0,0,0,0,0,0
"AT1G70890.1",1009.39281634329,1278.52223798934,1671.69562798375,356.588029240175,536.728795155775,608.697772030021
"AT1G71100.1",3790.73998558718,5974.8762012967,6526.28836923136,3505.59993507782,3474.89602479792,3292.6929272606
"AT1G71210.1",3411.50252260476,5859.54196200613,5791.9921588086,2947.79437505212,3283.42687007902,3402.14065943751
"AT1G71270.1",12375.0741961569,21470.4532045184,21097.1681037133,12895.7513717358,14616.2477626375,14069.9269241573
"AT1G71691.1",2972.60054497209,4693.54093308076,4344.70427018036,1366.07175963677,1699.38486718376,1597.93688978282
"AT1G71850.1",2255.80904705059,3541.60505528839,3748.1773680961,1893.31263144188,2163.83213405208,2173.80034215977
"AT1G71940.1",9180.16203495369,14941.4100485816,13482.9282892521,8975.83010744556,8644.56320220805,7799.41377605272
"AT1G72350.1",0,0,0,0,0,0
"AT1G72470.1",8791.93402866781,15028.6139856062,15565.0912379557,8000.30714173851,10389.3162626786,9565.73179226155
"AT1G72520.1",15660.7091125131,24242.6944928319,21888.2764000489,10575.3821243229,14511.6702323493,14229.888994262
"AT1G72540.1",134.858149551937,265.831356413624,186.059581364376,135.843058758162,121.49448371721,201.21544607908
"AT1G72580.1",0,0,0,0,0,0
"AT1G72790.1",6952.14193993199,9832.9471570775,11470.3601457916,5915.11618980072,7550.34389632457,7329.63043332416
"AT1G72810.1",28433.8191803778,37169.9748991685,34750.5326507038,16266.3572671727,19023.1141308864,20017.990215156
"AT1G73390.1",13472.7378012978,19383.1847763818,17982.4454935448,10852.1623565427,9939.4790919535,10240.0982035977
"AT1G73500.1",5938.66251299622,9215.48702233898,10109.7106881804,7920.49934471809,12390.1304818696,9319.89534767958
"AT1G73560.1",14227.1261166701,17226.9971076935,16326.3731891871,4757.90313300463,4939.75040126174,4633.84859924376
"AT1G74000.1",3717.99831704098,6395.42422017328,6145.64739361569,3756.90959378042,3793.24233023415,3917.38690630109
"AT1G74090.1",18270.4186368727,23381.9072434925,24324.0945835596,10306.2430641583,9669.57678951843,11039.9085541213
"AT1G75580.1",23167.8127709043,27917.9184838837,30863.1656721213,13947.6860579943,14214.8545949135,15986.1041428853
"AT1G76250.1",19036.2494619041,27498.7769801205,24463.2841940459,11216.391557838,11179.0304068405,11763.105492121
"AT1G76290.1",3298.71207025223,4434.74215223364,4617.40228256173,1044.29351420337,1217.25169445787,1318.42421991565
"AT1G76820.1",10711.8236850163,16068.0286543346,14754.0987115507,10144.0804127658,11092.9077348384,10844.5864474671
"AT1G77000.1",3051.88079046626,4327.84700362287,4756.59189304806,4846.20112119743,5526.46110427586,5067.42999979073
"AT1G77510.1",0,0,0,0,0,0
"AT1G77850.1",18226.2832424739,25331.3371905258,20823.0497891841,9404.58476165101,10389.3162626786,10528.0299297862
"AT1G77960.1",3297.07742601524,4806.06214214473,4885.83938849965,1152.11894209266,1223.40331388659,1427.03004646042
"AT1G78370.1",56742.5880766257,97156.4379662831,111049.164031576,32131.1284918915,33121.8569090829,33358.8268618887
"AT1G78830.1",52909.3473408767,142944.130964638,165692.448564642,54582.5900281468,156401.07921305,170091.036764865
"AT1G78955.1",0,0,0,0,0,0
"AT1G79520.1",3590.49606655552,4448.80730336663,4266.58765205028,3717.00569527021,3370.31849450969,3344.04917082053
"AT1G79530.1",19474.3341174182,28255.4821110756,26123.6174048471,13596.1921434575,15479.0123875154,16495.4570503239
"AT1G79840.1",65952.9910299638,83300.8575851688,73767.6529534578,26128.5633330152,27892.2114422427,28746.8678090803
"AT1G80190.1",1951.76521896985,2839.75401375189,2552.28295963194,1718.41469329075,1990.81783761934,2071.08785503991
"AT1G80510.1",1987.7273921837,3031.04006916064,2668.74773575315,1604.64613158079,1625.56543403912,1810.09710907959
"AT2G02147.1",4941.52952843038,6069.11271388777,5529.23626146196,2007.93021226908,2082.32317662154,2362.3872037569
"AT2G02490.1",88065.640945889,111197.678342353,108621.867660952,21924.2206644501,24475.7558020176,25803.5657191537
"AT2G02880.1",0,0,0,0,0,0
"AT2G02960.1",4917.00986487548,7063.51889899059,6536.2304842661,4577.06206103282,5011.26297712061,5431.97513850304
"AT2G03040.1",2166.72093613446,3146.3743084512,3464.11693853217,222.44300871649,250.678491720319,271.935519178004
"AT2G03090.1",18815.57248991,16212.8997110045,12497.2385986652,13502.8000405613,7767.95743361552,6406.0599548775
"AT2G03190.1",11366.4987019321,17266.3795308659,19760.663782615,5376.8380694715,6313.09943872337,6619.90398543853
"AT2G03210.1",2073.54621462585,4271.58639909088,4189.89133606801,3038.63942059664,3336.48458765173,3333.94630323497
"AT2G03770.1",2451.14903337127,4240.64306659829,5064.79745912493,2192.16736070984,2061.56146104962,2056.7754592937
